product_id,title,authors,original_price,current_price,discount,discount_percent (%),quantity,category,n_review,avg_rating,pages,manufacturer
53532186,Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,Steve Nison,499000,499000,0,0,12195,"Sách tài chính, tiền tệ",2204,4.80,392,Nhà Xuất Bản Thế Giới
11368965,Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết ),Khương Lệ Bình,356000,284800,71200,0.2,2441,Sách Học Tiếng Hoa,485,5.00,280,Nhà Xuất Bản Tổng hợp TP.HCM
198198474,Gửi Bạn Người Có Trái Tim Vô Cùng Nhạy Cảm,Jeon Hong Jin,108000,59500,48500,0.4490740741,412,Sách hướng nghiệp - Kỹ năng mềm,31,5.00,342,Nhà Xuất Bản Văn Học
7982628,Suối Nguồn (Tái Bản),Ayn Rand,355000,256200,98800,0.2783098592,10952,Tiểu Thuyết,1251,4.80,281,Unknown
205148091,Kỳ Án Siêu Nhiên - Tập 02,Kyo Shirodaira,35000,28000,7000,0.2,137,Unknown,7,4.30,200,NXB Trẻ
103550551,Hung Khí Hoàn Mỹ,Higashino Keigo,150000,90000,60000,0.4,2105,Truyện trinh thám,494,4.80,300,Nhà Xuất Bản Hà Nội
205756958,Blue Flag Tập 7 [Tặng Kèm Bookmark PVC],Kaito,45000,45000,0,0,94,Unknown,4,5.00,244,Nhà Xuất Bản Kim Đồng
193605362,Ali Và NiNo,Kurban Said,125000,75000,50000,0.4,250,Tiểu Thuyết,26,4.80,208,Nhà Xuất Bản Thế Giới
206308042,Câu chuyện pháp luật và hình phạt theo dòng thời gian,Jiří Linhart,108000,64800,43200,0.4,79,Kiến thức - Bách khoa,3,5.00,58,Nhà Xuất Bản Thế Giới
91947689,7 Thói Quen Hiệu Quả (The 7 Habits Of Highly Effective People) (Tái Bản),Stephen R. Covey,250000,199000,51000,0.204,304,Sách kỹ năng làm việc,40,5.00,536,Nhà Xuất Bản Tổng hợp TP.HCM
201003776,Dưới Hiên Nhà Bà Già Đọc Boyslove - 5,Tsurutani Kaori,58000,49200,8800,0.1517241379,234,Unknown,25,5.00,178,Nhà Xuất Bản Hà Nội
106318762,Sách ID Tiếng ANh cho người mới bắt đầu- Cô Trang Anh,Trang Anh,149000,129000,20000,0.1342281879,2126,Sách Học Tiếng Anh,493,4.70,466,ĐHQG Hà Nội
203910491,"UNNAMED MEMORY – Hồi ức không tên
(Tập 1: Nguyệt lam phù thuỷ và hoàng tử bị nguyền rủa)",Kuji Furumiya,139000,102800,36200,0.2604316547,200,Unknown,42,4.80,464,Nhà Xuất Bản Hà Nội
205986070,Anh Em Phi Hành Gia - Tập 38,Chuya Koyama,45000,36000,9000,0.2,93,Unknown,3,5.00,204,NXB Trẻ
145279201,Sách Đường Xưa Mây Trắng - Theo Gót Chân Bụt (Tái bản năm 2020) (Bìa mềm/ Câu Chuyện Thú Vị Về Bụt/ Tặng Kèm Bookmark),Phương Nam,270500,270500,0,0,230,Unknown,22,5.00,127,Nhà Xuất Bản Hồng Đức
76014598,Blue Ocean Strategy - Chiến Lược Đại Dương Xanh (Bìa Cứng) (Tái Bản),W.Chan Kim,239000,156000,83000,0.3472803347,1620,"Sách quản trị, lãnh đạo",242,4.80,344,Nhà Xuất Bản Công Thương
5154645,Ở Quán Cà Phê Của Tuổi Trẻ Lạc Lối (Tái Bản),Patrick Modiano,59000,35400,23600,0.4,2563,Truyện ngắn - Tản văn - Tạp Văn,341,4.80,153,Unknown
8835159,Đời Ngắn Đừng Ngủ Dài (Tái Bản),Robin Sharma,75000,55500,19500,0.26,44164,Sách tư duy - Kỹ năng sống,3073,4.80,228,Unknown
181699664,Những Ngã Tư Và Những Cột Đèn,Trần Dần,200000,160000,40000,0.2,567,Truyện ngắn - Tản văn - Tạp Văn,87,5.00,650,Nhà Xuất Bản Hội Nhà Văn
203957932,Chào Mừng Đến Lớp Học Đề Cao Thực Lực - 4,Kinugasa Syougo,120000,95900,24100,0.2008333333,245,Light novel,29,5.00,356,Nhà Xuất Bản Hà Nội
205148090,Shaman King - Tập 21,Hiroyuki Takei,35000,30400,4600,0.1314285714,145,Unknown,6,4.30,200,NXB Trẻ
136143567,Thần Số Học,Hans Decoz,219000,153000,66000,0.301369863,1339,Sách Chiêm Tinh - Horoscope,199,4.80,392,Nhà Xuất Bản Thanh Niên
203231465,Cơ Duyên Của Cáo,Minazuki Akira,199000,147000,52000,0.2613065327,221,Tranh Truyện,50,5.00,164,Nhà Xuất Bản Hà Nội
168662171,Vừa Nhắm Mắt Vừa Mở Cửa Số,Nguyễn Ngọc Thuần,75000,55000,20000,0.2666666667,822,Văn học thiếu nhi,79,5.00,192,NXB Trẻ
73553829,"Làm Cha Mẹ Tỉnh Thức - Chuyển Hóa Bản Thân, Trao Quyền Cho Con Cái",Tiến sĩ Shefali Tsabary,139000,97300,41700,0.3,6162,Sách Làm Cha Mẹ,743,5.00,312,Nhà Xuất Bản Lao Động
121185870,Và Rồi Núi Vọng,Khaled Hosseini,148000,88800,59200,0.4,1089,Tiểu Thuyết,224,5.00,512,Nhà Xuất Bản Hội Nhà Văn
207398364,"Gửi Em, Người Bất Tử - Tập 16",Yoshitoki Oima,30000,26100,3900,0.13,53,Unknown,4,5.00,192,NXB Trẻ
93249305,Tư Duy Nhanh Và Chậm (Bản mới nhất 2020),Daniel Kahneman,269000,174850,94150,0.35,874,Bài học kinh doanh,182,4.80,612,Nhà Xuất Bản Thế Giới
205148096,"Gửi Em, Người Bất Tử - Tập 15",Yoshitoki Oima,30000,26100,3900,0.13,119,Unknown,6,5.00,200,NXB Trẻ
193981042,One Piece - Tập 100 : Haki Bá vương,Eiichiro Oda,22000,21900,100,0.004545454545,2712,Unknown,527,5.00,15,Nhà Xuất Bản Kim Đồng
155463025,Nghệ Thuật Bán Hàng Bậc Cao - Bí Quyết Chốt Deal Mọi Thời Đại (Khổ Lớn)(Tái Bản),Zig Ziglar,198000,112800,85200,0.4303030303,588,Sách Marketing - Bán hàng,58,5.00,504,Nhà Xuất Bản Tổng hợp TP.HCM
27611077,Hackers Ielts: Writing,Viện ngôn ngữ Hackers,239000,156000,83000,0.3472803347,6892,Sách Học Tiếng Anh,1149,4.80,452,Nhà Xuất Bản Thế Giới
156824933,Thám tử lừng danh Conan Tập 99,Gosho Aoyama,20000,20000,0,0,5491,Unknown,1396,5.00,184,Nhà Xuất Bản Kim Đồng
3955683,Chuyện Con Ốc Sên Muốn Biết Tại Sao Nó Chậm Chạp (Tái Bản),Luis Sepulveda,39000,23400,15600,0.4,5828,Sách tư duy - Kỹ năng sống,301,4.80,82,Unknown
76175424,Vụ Án Mạng Ở Nhà Khách Núi Hakuba,Higashino Keigo,138000,82800,55200,0.4,3214,Truyện trinh thám,760,4.80,336,Nhà Xuất Bản Hà Nội
5914507,Quân Vương (Tái Bản),Machiavelli,68000,40800,27200,0.4,2443,Tiểu sử - Hồi ký,283,4.80,215,Nhà Xuất Bản Hội Nhà Văn
205227772,1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng,Trần Đặng Đăng,325000,292500,32500,0.1,566,Sách Địa Danh - Du Lịch,0,0.00,79,NXB Trẻ
832239,Thiên Môn Chi Tâm,Phương Bạch Vũ,77000,15400,61600,0.8,512,Tiểu Thuyết,26,4.50,252,Unknown
202878485,Shaman King - Tập 20,Hiroyuki Takei,35000,30400,4600,0.1314285714,220,Unknown,15,5.00,225,NXB Trẻ
205033835,Một năm sống tử tế,Donna Cameron,168000,100800,67200,0.4,64,Tác phẩm kinh điển,5,5.00,422,Nhà Xuất Bản Dân Trí
203757840,Blue Flag - Tập 6,Kaito,45000,42000,3000,0.06666666667,177,Unknown,15,5.00,212,Nhà Xuất Bản Kim Đồng
47342678,Không Giới Hạn - Khám Phá HO'OPONOPONO,Joe Vitale,149000,123000,26000,0.1744966443,11789,Sách tư duy - Kỹ năng sống,1633,5.00,304,Nhà Xuất Bản Thế Giới
58616755,Content Bạc Tỷ,Diệp Tiểu Ngư,149000,101000,48000,0.322147651,3533,Sách Marketing - Bán hàng,578,4.80,384,Nhà Xuất Bản Công Thương
102629318,999 Lá Thư Gửi Cho Chính Mình (*) - Tập 1 - Mong Bạn Trở Thành Phiên Bản Hoàn Hảo Nhất (Tái bản),Miêu Công Tử,129000,90001,38999,0.3023178295,4660,Sách tư duy - Kỹ năng sống,778,4.80,232,Nhà Xuất Bản Thanh Niên
176550321,Bàn Về Ham Muốn: Tại Sao Chúng Ta Muốn Thứ Mà Ta Muốn,William B. Irvine,169000,118300,50700,0.3,1223,Sách nghệ thuật sống đẹp,125,4.80,372,Nhà Xuất Bản Công Thương
166033489,Hoàng Tử Bé (Tái Bản 2022),Antoine De Saint-Exupéry,35000,30100,4900,0.14,1142,Truyện kể cho bé,143,5.00,112,Nhà Xuất Bản Kim Đồng
194205620,Người Hướng Nội Trong Thế Giới Hướng Ngoại,Insook Nam,105000,84100,20900,0.199047619,280,Sách tư duy - Kỹ năng sống,22,5.00,200,Nhà Xuất Bản Dân Trí
480226,Chúng Ta Sẽ Nói Gì Khi Gặp Lại Nhau,TS. Nguyễn Thị Hậu,50000,10000,40000,0.8,459,Lĩnh vực khác,11,3.90,164,Unknown
92859698,Tâm Lý Học Biểu Cảm,Mã Hạo Thiên,98000,63001,34999,0.3571326531,6134,Sách tư duy - Kỹ năng sống,1332,5.00,252,Nhà Xuất Bản Văn Học
205815553,"Sự Thông Minh Trong Hài Hước: Nói Tinh Tế, Dễ Vào Tim",Hồng Đức,139000,139000,0,0,72,Sách tư duy - Kỹ năng sống,0,0.00,247,Nhà Xuất Bản Hồng Đức
45321594,Nghệ Thuật Bán Hàng Của Người Hướng Nội,Matthew Pollard,119000,101000,18000,0.1512605042,566,Sách kỹ năng làm việc,0,0.00,220,Nhà Xuất Bản Thế Giới
10325548,How Food Works - Hiểu Hết Về Thức Ăn,Unknown,300000,180000,120000,0.4,5848,Sách Học Tiếng Anh,626,4.70,255,Unknown
196411152,"The Mountain Is You - Nếu Không Giải Quyết Vấn Đề, Bạn Sẽ Trở Thành Vấn Đề",Brianna Wiest,148000,118400,29600,0.2,566,Sách tư duy - Kỹ năng sống,0,0.00,303,Nhà Xuất Bản Hồng Đức
160997378,"Giải Thích Ngữ Pháp Tiếng Anh Với Bài Tập Và Đáp Án (TB 2022) - Tác giả Mai Lan Hương, Hà Thanh Uyên","Mai Lan Hương, Hà Thanh Uyên",220000,143000,77000,0.35,2092,Sách Học Tiếng Anh,464,5.00,560,Nhà Xuất Bản Đà Nẵng
14645351,Cuộc Đời Của Pi ( Tái Bản 2019),Yann Martel,110000,88100,21900,0.1990909091,1976,Sách Marketing - Bán hàng,191,4.80,455,Unknown
162181800,Cảm Ơn Anh Đã Đánh Mất Em,Trí,99000,69001,29999,0.303020202,2889,Truyện ngắn - Tản văn - Tạp Văn,442,5.00,256,Nhà Xuất Bản Văn Học
9948009,Dám Hạnh Phúc,Koga Fumitake,110000,66000,44000,0.4,6711,Truyện dài,517,4.80,299,Unknown
1938895,Nghệ Thuật PR Bản Thân (Tái Bản 2018),Austin Kleon,99000,62370,36630,0.37,3698,Sách kỹ năng làm việc,191,4.70,222,Unknown
201048325,Ngôi Sao Vườn Nữ Sinh - Tập 2,Yama Wayama,50000,45100,4900,0.098,360,Unknown,40,5.00,169,Nhà Xuất Bản Kim Đồng
200928947,Những Gì Đã Qua Đừng Nghĩ Lại Quá Nhiều,Minh Mẫn - Du Phong,98000,58000,40000,0.4081632653,181,Truyện ngắn - Tản văn - Tạp Văn,12,4.70,208,Nhà Xuất Bản Văn Học
121635154,Điều Đẹp Nhất Có Khi Là Buông Tay (Tặng Kèm Bookmark),Thought Catalog,72000,54000,18000,0.25,3281,Truyện ngắn - Tản văn - Tạp Văn,453,4.80,160,Nhà Xuất Bản Hà Nội
190861557,Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa,Kulzsc,132000,83001,48999,0.3712045455,3940,Sách Tô Màu Dành Cho Người Lớn,736,5.00,168,Nhà Xuất Bản Phụ Nữ
552164,Kim Bình Mai (Trọn Bộ 3 Tập),Lan Lăng Tiếu Tiếu sinh,340000,289000,51000,0.15,566,Tác phẩm kinh điển,0,0.00,140,Unknown
99513994,Những Người Đàn Ông Không Có Đàn Bà (Tái Bản),Haruki Murakami,100000,60000,40000,0.4,1138,Truyện ngắn - Tản văn - Tạp Văn,212,4.80,272,Nhà Xuất Bản Hội Nhà Văn
69764547,Hẹn Nhau Phía Sau Tan Vỡ,An,86000,52320,33680,0.391627907,5688,Truyện ngắn - Tản văn - Tạp Văn,1351,4.80,232,Nhà Xuất Bản Phụ Nữ Việt Nam
194960730,Nỗi buồn chiến tranh,Bảo Ninh,130000,90100,39900,0.3069230769,398,Tiểu sử - Hồi ký,51,5.00,45,NXB Trẻ
104651900,Sách Seneca: Những Bức Thư Đạo Đức – Chủ nghĩa Khắc kỷ trong đời sống - Tập 1,Lucius Annaeus Seneca,149000,145000,4000,0.02684563758,2176,Sách tư duy - Kỹ năng sống,399,4.80,338,Nhà Xuất Bản Thế Giới
205941719,Và Sao Không Thể Hết Yêu Em?,Nhiều tác giả,88000,55321,32679,0.3713522727,86,Thơ,7,4.60,168,Nhà Xuất Bản Phụ Nữ
106185389,Tổng ôn ngữ pháp Tiếng Anh cô Trang Anh- Sách luyện thi THPT Quốc gia môn tiếng anh,Trang Anh,250000,169000,81000,0.324,7154,Sách Luyện Thi Đại Học - Cao Đẳng,2407,4.80,606,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
125362332,Bạn Càng Mạnh Mẽ Thế Giới Càng Công Bằng (Vượt Qua Rào Cản Tâm Lý Để Thành Công Trong Công Việc),Patrick King,110000,71100,38900,0.3536363636,891,Sách tư duy - Kỹ năng sống,104,5.00,200,Nhà Xuất Bản Thanh Niên
10971007,EQ - Trí Thông Minh Xúc Cảm Trong Công Việc,Justin Bariso,129000,91100,37900,0.2937984496,4960,Sách tư duy - Kỹ năng sống,643,4.70,336,Unknown
4313653,Từng Bước Nở Hoa Sen,Thích Nhất Hạnh,75000,50200,24800,0.3306666667,6839,Unknown,640,5.00,120,Unknown
167972598,Tôi Thích Bản Thân Nỗ Lực Hơn (Ấn Bản Kỷ Niệm),Chu Xung,120000,84001,35999,0.2999916667,1458,Truyện ngắn - Tản văn - Tạp Văn,244,4.80,380,Nhà Xuất Bản Văn Học
205000920,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 14,Wataru WATARI,179000,132400,46600,0.2603351955,128,Light novel,21,5.00,516,Nhà Xuất Bản Hà Nội
201892200,Black Jack Tập 15 (Bìa Cứng),Osamu Tezuka,135000,115000,20000,0.1481481481,183,Unknown,13,5.00,135,NXB Trẻ
184070221,OSHO - Hiểu - Đường Đến Tự Do,Osho,168000,110800,57200,0.3404761905,911,Sách nghệ thuật sống đẹp,121,5.00,368,Nhà Xuất Bản Dân Trí
147920905,Đường Mây Qua Xứ Tuyết (Tái Bản),Lama Anagarika Govinda,118000,77800,40200,0.3406779661,547,Sách Địa Danh - Du Lịch,81,5.00,320,Nhà Xuất Bản Thế Giới
75630595,The Design Thinking Playbook- Thực Hành Tư Duy Thiết Kế,Michael Patrick Larry,299000,188370,110630,0.37,1988,Sách kỹ năng làm việc,340,4.80,352,Nhà Xuất Bản Công Thương
201437949,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 11,Nhiều tác giả,75000,70000,5000,0.06666666667,325,Unknown,37,5.00,250,Nhà Xuất Bản Kim Đồng
106864418,Combo 10 Cuốn: Chuyện Xóm Gà,Christian Jolibois,580000,336400,243600,0.42,1101,Truyện tranh thiếu nhi,192,5.00,167,Nhà Xuất Bản Hà Nội
130997085,Chuyện Con Chó Tên Là Trung Thành,Luis Sepulveda,45000,27000,18000,0.4,526,Văn học thiếu nhi,47,5.00,95,Nhà Xuất Bản Hội Nhà Văn
206308058,Người con,Georges Simenon,130000,78000,52000,0.4,89,Truyện trinh thám,5,5.00,265,Nhà Xuất Bản Hội Nhà Văn
140416373,Hành Trình Về Phương Đông (Khổ Nhỏ)(Tái Bản),Baird T. Spalding,78000,51400,26600,0.341025641,1291,Unknown,231,5.00,360,Nhà Xuất Bản Thế Giới
111849841,ĐƯỜNG XƯA MÂY TRẮNG BÌA CỨNG,Unknown,313000,313000,0,0,3,Unknown,1,5.00,57,Nhà Xuất Bản Hồng Đức
179063564,Tôi Tự Học,Thu Giang Nguyễn Duy Cần,120000,88300,31700,0.2641666667,757,Sách tư duy - Kỹ năng sống,85,5.00,392,NXB Trẻ
129381098,Tiếp Thị 5.0: Công Nghệ Vị Nhân Sinh,Philip Kotler,120000,88100,31900,0.2658333333,2792,Sách kỹ năng làm việc,366,5.00,306,NXB Trẻ
205336477,Migi & Dali - Tập 7,Nami Sano,40000,39000,1000,0.025,147,Unknown,9,5.00,200,Nhà Xuất Bản Kim Đồng
75813201,Không Đến Một (Tái Bản - Bìa Cam),Peter Thiel,110000,77900,32100,0.2918181818,1824,Sách khởi nghiệp,263,5.00,276,NXB Trẻ
170345816,Cẩm Nang Chăm Sóc Bé Sơ Sinh (Bữa Ăn Và Giấc Ngủ),Hachun Lyonnet (Hà Chũn),159000,111300,47700,0.3,237,Sách Làm Cha Mẹ,18,5.00,64,Nhà Xuất Bản Lao Động
204805810,Bá Tước Tiểu Thư - Tập 7,Chieko Hosokawa,30000,28100,1900,0.06333333333,118,Unknown,8,5.00,7,Nhà Xuất Bản Kim Đồng
152740748,Lối Sống Tối Giản Của Người Nhật (Tái Bản),Sasaki Fumio,119000,83300,35700,0.3,1711,Sách nghệ thuật sống đẹp,259,4.80,298,Nhà Xuất Bản Lao Động
77900454,Bí Mật Của Nước (Tái Bản),Masura Emoto,89000,62300,26700,0.3,1766,Sách nghệ thuật sống đẹp,242,4.80,200,Nhà Xuất Bản Lao Động
79672197,Bí Mật Của May Mắn (Khổ Nhỏ)(Tái Bản),Alex Rovira,45000,25600,19400,0.4311111111,5154,Sách nghệ thuật sống đẹp,350,5.00,160,Nhà Xuất Bản Tổng hợp TP.HCM
145300494,The Mastery Of Self - Hành Trình Thấu Hiểu Bản Thân Và Tìm Thấy Tự Do,Don Miguel Ruiz JR.,180000,120600,59400,0.33,648,Sách tư duy - Kỹ năng sống,88,4.80,314,Nhà Xuất Bản Thế Giới
204363219,Ninja Rantaro - Tập 65,Soubee Amako,40000,39100,900,0.0225,131,Unknown,6,5.00,100,Nhà Xuất Bản Kim Đồng
49910019,Bác Sĩ Riêng Của Bé Yêu - Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản),BS. Trần Thị Huyên Thảo,95000,65500,29500,0.3105263158,5235,Sách Làm Cha Mẹ,523,5.00,224,NXB Trẻ
67040913,The Magic - Phép Màu (2020),Rhowa Byrne,158000,158000,0,0,2614,Sách tư duy - Kỹ năng sống,376,4.80,227,Nhà Xuất Bản Thế Giới
116406678,Quản Lý Nghiệp (Tái Bản),Geshe Michael Roach,59000,41300,17700,0.3,1144,Bài học kinh doanh,63,5.00,159,Nhà Xuất Bản Lao Động
203763651,Vua Sáng Chế - Tập 21,Unknown,20000,18000,2000,0.1,185,Unknown,14,5.00,5,Nhà Xuất Bản Kim Đồng
74460137,Bí Quyết Áp Dụng 7 Thói Quen Của Bạn Trẻ Thành Đạt (Khổ Nhỏ)(Tái Bản),Sean Covey,108000,71200,36800,0.3407407407,1968,Sách tư duy - Kỹ năng sống,315,4.80,392,Nhà Xuất Bản Tổng hợp TP.HCM
31509726,Làm Bạn Với Bầu Trời (Bìa Mềm) (Tặng Kèm Khung Ảnh Số Lượng Có Hạn),Nguyễn Nhật Ánh,110000,75001,34999,0.3181727273,26282,Truyện dài,2043,5.00,220,Unknown
148750882,Khi Mọi Thứ Sụp Đổ - Lời Khuyên Chân Thành Trong Những Thời Điểm Khó Khăn,Pema Chodron,119000,83300,35700,0.3,1001,Sách tư duy - Kỹ năng sống,125,4.80,316,Nhà Xuất Bản Hà Nội
200694865,Kingdom - Tập 36,Yasuhisa Hara,45000,39100,5900,0.1311111111,218,Unknown,15,5.00,164,NXB Trẻ
202851051,Bá Tước Tiểu Thư - Tập 6,Unknown,30000,30000,0,0,166,Unknown,11,5.00,148,Nhà Xuất Bản Kim Đồng
87226756,"Những Đêm Không Ngủ, Những Ngày Chậm Trôi",A Crazy Mind team,86000,55001,30999,0.3604534884,7559,Truyện ngắn - Tản văn - Tạp Văn,1903,4.80,192,Nhà Xuất Bản Văn Học
78598381,Tâm Lý Học Tính Cách (Tặng Kèm: 1 Bookmark),Trâu Hoành Minh,109000,66580,42420,0.3891743119,5839,Sách tư duy - Kỹ năng sống,1258,5.00,312,Nhà Xuất Bản Phụ Nữ Việt Nam
179735872,Sách Tâm Lý Dành Cho Người Nhạy Cảm,Hiroko Mizushima,89000,62001,26999,0.3033595506,1710,Sách tư duy - Kỹ năng sống,166,4.80,176,Nhà Xuất Bản Thế Giới
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,Zion Kabasawa,118000,79000,39000,0.3305084746,3786,Sách kỹ năng làm việc,645,4.80,92,Unknown
175845415,Bí Quyết Tìm Kiếm Mặt Bằng Kinh Doanh - Đến Sahara Mở Quán Trà Đá - Bộ Sách Khởi Nghiệp Bán Lẻ,Unknown,199000,158400,40600,0.2040201005,1003,Sách kỹ năng làm việc,117,5.00,248,Nhà Xuất Bản Thế Giới
87959745,Hạnh Phúc Là Con Đường,Hà Vĩnh Thọ,155000,93000,62000,0.4,1349,Truyện ngắn - Tản văn - Tạp Văn,158,5.00,368,Nhà Xuất Bản Thế Giới
186290796,Còn chút gì để nhớ (Tái Bản 2022),Nguyễn Nhật Ánh,43000,29800,13200,0.3069767442,249,Truyện ngắn - Tản văn - Tạp Văn,32,5.00,220,NXB Trẻ
202153823,Chắc Gì Ta Đã Yêu Nhau (Tái Bản 2022),Minh Nhật,88000,70200,17800,0.2022727273,213,Truyện ngắn - Tản văn - Tạp Văn,14,5.00,200,Nhà Xuất Bản Phụ Nữ Việt Nam
149180057,Đừng Cố Làm Người Tốt Trong Mắt Tất Cả Mọi Người,Unknown,108000,93000,15000,0.1388888889,1389,Sách tư duy - Kỹ năng sống,197,5.00,256,Nhà Xuất Bản Đồng Nai
126853168,Thấu hiểu Hành vi giá Thị trường Tài chính (Understanding Price Action),Unknown,367000,367000,0,0,98,"Sách tài chính, tiền tệ",21,4.70,448,Nhà Xuất Bản Thanh Niên
205942273,Kỳ Nữ Gò Ôn Khâu,Hoài Điệp Thứ Lang,170000,102000,68000,0.4,53,Tiểu Thuyết,1,5.00,433,Nhà Xuất Bản Hội Nhà Văn
204363212,Kaguya-Sama: Cuộc Chiến Tỏ Tình - Tập 5,Aka Akasaka,40000,39100,900,0.0225,278,Unknown,14,5.00,32,Nhà Xuất Bản Kim Đồng
205749384,Gia Định Là Nhớ - Sài Gòn Là Thương,Cù Mai Công,118000,77800,40200,0.3406779661,73,Lịch Sử Việt Nam,6,4.80,224,Nhà Xuất Bản Tổng hợp TP.HCM
112106439,GIẢI MÃ HÀNH VI ĐỌC VỊ CẢM XÚC,Unknown,129000,83000,46000,0.3565891473,1071,Sách tư duy - Kỹ năng sống,165,4.70,201,NXB Đại học Kinh Tế Quốc Dân
207475536,"Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Những Kẻ Thực Thi ""Chính Nghĩa Hắc Ám""! CP9!!",Eiichiro Oda,25000,25000,0,0,29,Unknown,3,5.00,32,Nhà Xuất Bản Kim Đồng
202851053,"""Cậu"" Ma Nhà Xí Hanako - Tập 0",Unknown,30000,28000,2000,0.06666666667,518,Unknown,60,4.80,283,Nhà Xuất Bản Kim Đồng
21146760,Kinh Doanh - Khái Lược Những Tư Tưởng Lớn,DK,390000,262000,128000,0.3282051282,3139,Bài học kinh doanh,299,4.80,352,Unknown
158019964,Combo 4 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản),"Mẹ Ong Bông, Hachun Lyonnet, Bubu Hương",476000,333200,142800,0.3,987,Sách Làm Cha Mẹ,135,5.00,1050,Nhà Xuất Bản Lao Động
140360874,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),Brian Tracy,139000,91100,47900,0.3446043165,567,Sách Marketing - Bán hàng,58,5.00,332,Nhà Xuất Bản Lao Động
197587870,Làm sao dừng lại thời gian,Matt Haig,190000,142000,48000,0.2526315789,200,Tiểu Thuyết,19,4.70,460,Nhà Xuất Bản Thông Tấn
173882436,Tâm Lý Học Về Rối Loạn Nhân Cách Tránh Né,Okada Takashi,129000,90001,38999,0.3023178295,2162,Sách tư duy - Kỹ năng sống,273,5.00,344,Nhà Xuất Bản Văn Học
126474205,Làm giàu từ chứng khoán bằng phương pháp VSA chính gốc: Nghiên cứu chuyên sâu về cách giao dịch của Wyckoff,Rubén Villahermosa Chaves,499000,499000,0,0,3273,"Sách tài chính, tiền tệ",636,4.80,278,Nhà Xuất Bản Thế Giới
189940724,Triệu Phú Khu Ổ Chuột,Vikas Swarup,126000,75600,50400,0.4,194,Truyện ngắn - Tản văn - Tạp Văn,25,5.00,446,Nhà Xuất Bản Hội Nhà Văn
73102465,Bé Tô màu - Combo 11 cuốn,Unknown,132000,61400,70600,0.5348484848,1749,Tô màu - Luyện chữ,331,4.80,16,Nhà Xuất Bản Mỹ Thuật
201048329,Slam Dunk - Deluxe Edition - Tập 11,Takehiko Inoue,60000,60000,0,0,365,Unknown,32,5.00,72,Nhà Xuất Bản Kim Đồng
13528057,Người Minh Họa,Ray Bradbury,118000,93500,24500,0.2076271186,649,Tiểu Thuyết,50,4.60,362,Unknown
54422942,Tôi Quyết Định Sống Cho Chính Tôi (Tái Bản 2020),Kim Suhyun,88000,53560,34440,0.3913636364,3829,Sách tư duy - Kỹ năng sống,917,5.00,19,Nhà Xuất Bản Thanh Niên
168559521,Sự Trung Thực Của Xác Chết – Ghi Chép Của Một Nhà Pháp Y,Hajime Nishio,99000,69300,29700,0.3,1105,Unknown,188,5.00,240,Nhà Xuất Bản Thế Giới
204957471,Sách công thức TikTokk Ads 1000 đơn,Unknown,199000,199000,0,0,82,Sách Marketing - Bán hàng,1,5.00,173,Nhà Xuất Bản Thanh Niên
106206473,Thân Gửi Sở Thú,Rod Campbell,79000,47400,31600,0.4,1361,Truyện kể cho bé,154,5.00,10,Nhà Xuất Bản Hội Nhà Văn
153518828,Hong Tay Khói Lạnh (Tản Văn Nguyễn Ngọc Tư),Nguyễn Ngọc Tư,90000,43001,46999,0.5222111111,1983,Truyện ngắn - Tản văn - Tạp Văn,302,5.00,176,NXB Trẻ
202853032,Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 4,Nhục Bao Bất Cật Nhục,169000,119000,50000,0.2958579882,161,Truyện đam mỹ,30,5.00,536,Nhà Xuất Bản Hà Nội
1926761,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,Trần Thanh Phong,199000,117000,82000,0.4120603015,27867,Sách khởi nghiệp,2236,4.80,243,Nhà Xuất Bản Đà Nẵng
95218547,Đọc Vị Mọi Vấn Đề Của Trẻ - Giải Mã Mọi Vấn Đề Về Nuôi Con Nhỏ: Ăn - Ngủ - Kỷ Luật Hành Vi (Tái Bản),Tracy Hogg,199000,139300,59700,0.3,2808,Sách Làm Cha Mẹ,473,5.00,512,Nhà Xuất Bản Lao Động
